_id,userId,bitId,watchPercent,completedWatch,rewatched,replayCount,likedDuringWatch,sharedDuringWatch,addedToCart,watch_score,interaction_score,engagement_score
6a08bb67b7bb9861659c3e29,69f8608068f7e97ef44183e4,6a08bb2eb7bb9861659c3e06,0,False,False,0,False,True,False,0.0,15,15.0
6a0d9d87d4f03db64a7921bf,6a084ac71a9ba20ae97f5f37,6a0c58c8d4f03db64a788ccd,0,False,False,0,False,True,False,0.0,15,15.0
6a0d9d88d4f03db64a7921c4,6a084ac71a9ba20ae97f5f37,6a0c58c8d4f03db64a788ccd,0,False,False,0,False,True,False,0.0,15,15.0
6a0ff9a4fac84b0b7fb94d91,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,0,False,False,0,False,False,False,0.0,0,0.0
6a0ff9a5fac84b0b7fb94d99,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,0,False,False,0,False,False,False,0.0,0,0.0
6a0ff9a5fac84b0b7fb94d9b,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,0,False,False,0,False,False,False,0.0,10,10.0
6a0ff9a6fac84b0b7fb94dc1,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,0,False,True,0,False,False,False,15.0,10,25.0
6a0ff9a8fac84b0b7fb94ddc,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,0,False,True,0,False,False,False,15.0,10,25.0
6a0ff9a9fac84b0b7fb94de0,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,0,False,False,0,False,False,False,0.0,0,0.0
6a0ff9d1fac84b0b7fb94e25,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,0,False,False,0,False,False,False,0.0,0,0.0
6a0ff9d1fac84b0b7fb94e27,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,38,False,True,0,False,False,False,30.200000000000003,10,40.2
6a0ff9d1fac84b0b7fb94e2b,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,0,False,True,0,False,False,False,15.0,10,25.0
6a0ffa9dfac84b0b7fb9510e,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,0,False,True,0,False,False,False,15.0,10,25.0
6a0ffa9dfac84b0b7fb9511f,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,0,False,True,0,False,False,False,15.0,10,25.0
6a0ffa9dfac84b0b7fb95124,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,0,False,False,0,False,False,False,0.0,0,0.0
6a0ffa9dfac84b0b7fb95128,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,100,True,True,2,False,False,False,85.0,10,95.0
6a0ffac2fac84b0b7fb95198,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,0,False,True,0,False,False,False,15.0,10,25.0
6a0ffac2fac84b0b7fb9519a,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,3,False,True,0,False,False,False,16.2,10,26.2
6a0ffac6fac84b0b7fb951b5,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,0,False,True,0,False,False,False,15.0,10,25.0
6a0ffacbfac84b0b7fb951c2,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,10,False,True,0,False,False,False,19.0,10,29.0
6a0ffad8fac84b0b7fb951ef,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,0,False,True,0,False,False,False,15.0,10,25.0
6a0ffad9fac84b0b7fb951fd,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,14,False,True,0,True,False,False,20.6,20,40.6
6a0ffcc5fac84b0b7fb95400,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,100,True,True,1,False,False,False,80.0,10,90.0
6a0ffd2cfac84b0b7fb954a8,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,1,False,True,0,False,False,False,15.4,10,25.4
6a0ffd91fac84b0b7fb9564e,698e259d2c63bfbc04768479,6a0d458cd4f03db64a78fefc,100,True,False,2,False,False,False,70.0,10,80.0
6a0ffd92fac84b0b7fb95675,698e259d2c63bfbc04768479,6a0c67bed4f03db64a78af0b,2,False,False,0,False,False,False,0.8,10,10.8
6a0ffda6fac84b0b7fb956a0,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,100,True,False,1,False,False,False,65.0,10,75.0
6a0ffdb8fac84b0b7fb956d4,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,49,False,False,0,False,False,False,19.6,10,29.6
6a0ffdc2fac84b0b7fb956df,698e259d2c63bfbc04768479,6a0c55f6d4f03db64a788383,54,False,False,0,False,False,False,21.6,10,31.6
6a0ffdc6fac84b0b7fb956fb,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,7,False,True,0,False,False,False,17.8,10,27.8
6a0ffdd0fac84b0b7fb95727,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,35,False,True,0,False,False,False,29.0,10,39.0
6a103e20a9955ce94394db46,698e259d2c63bfbc04768479,6a101a44a9955ce94394ce5d,22,False,False,0,False,False,False,8.8,10,18.8
6a103e2ca9955ce94394db76,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,10,False,True,0,True,False,False,19.0,20,39.0
6a103e32a9955ce94394dbbc,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,3,False,True,0,True,False,False,16.2,20,36.2
6a103f90a9955ce94394e420,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,11,False,True,0,True,False,False,19.4,20,39.4
6a103fa3a9955ce94394e44c,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,54,False,True,0,False,False,False,36.6,10,46.6
6a1040dba9955ce94394e69e,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,43,False,True,0,False,False,False,32.2,10,42.2
6a1040f4a9955ce94394e6d5,698e259d2c63bfbc04768479,6a0d458cd4f03db64a78fefc,57,False,True,0,False,False,False,37.8,10,47.8
6a1040f6a9955ce94394e707,698e259d2c63bfbc04768479,6a0c67bed4f03db64a78af0b,5,False,True,0,False,False,False,17.0,10,27.0
6a1040f8a9955ce94394e71b,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,2,False,True,0,False,False,False,15.8,10,25.8
6a1040ffa9955ce94394e730,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,18,False,True,0,False,False,False,22.2,10,32.2
6a104101a9955ce94394e74c,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,10,False,True,0,False,False,False,19.0,10,29.0
6a104102a9955ce94394e768,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,4,False,True,0,False,False,False,16.6,10,26.6
6a104103a9955ce94394e783,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,1,False,True,0,False,False,False,15.4,10,25.4
6a104106a9955ce94394e7a1,698e259d2c63bfbc04768479,6a0c67bed4f03db64a78af0b,14,False,True,0,False,False,False,20.6,10,30.6
6a10410aa9955ce94394e7bc,698e259d2c63bfbc04768479,6a0d458cd4f03db64a78fefc,6,False,True,0,False,False,False,17.4,10,27.4
6a10410fa9955ce94394e7e7,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,9,False,True,0,False,False,False,18.6,10,28.6
6a104113a9955ce94394e7ec,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,6,False,True,0,False,False,False,17.4,10,27.4
6a10411ca9955ce94394e812,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,8,False,True,0,True,False,False,18.2,20,38.2
6a104120a9955ce94394e833,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,8,False,True,0,False,False,False,18.2,10,28.2
6a104126a9955ce94394e84b,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,6,False,True,0,True,False,False,17.4,20,37.4
6a104130a9955ce94394e86e,698e259d2c63bfbc04768479,6a101a44a9955ce94394ce5d,18,False,True,0,False,False,False,22.2,10,32.2
6a10459ea9955ce94394ed07,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,5,False,True,0,True,False,False,17.0,20,37.0
6a1045a1a9955ce94394ed35,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,5,False,True,0,False,False,False,17.0,10,27.0
6a1045a7a9955ce94394ed6f,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,4,False,True,0,True,False,False,16.6,20,36.6
6a104969a9955ce94394f0f0,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,18,False,True,0,False,False,False,22.2,10,32.2
6a104972a9955ce94394f11f,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,8,False,True,0,True,False,False,18.2,20,38.2
6a105274a9955ce94394f4fd,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,100,True,True,1,False,False,False,80.0,10,90.0
6a105293a9955ce94394f562,698e259d2c63bfbc04768479,6a0d458cd4f03db64a78fefc,70,False,True,0,False,False,False,43.0,10,53.0
6a10529aa9955ce94394f5a4,698e259d2c63bfbc04768479,6a0c67bed4f03db64a78af0b,28,False,True,0,False,False,False,26.200000000000003,10,36.2
6a10529ca9955ce94394f5bc,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,14,False,True,0,False,False,False,20.6,10,30.6
6a10529ca9955ce94394f5d7,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,0,False,True,0,False,False,False,15.0,10,25.0
6a10529ea9955ce94394f5e5,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,6,False,True,0,False,False,False,17.4,10,27.4
6a1052a0a9955ce94394f601,698e259d2c63bfbc04768479,6a0c67bed4f03db64a78af0b,11,False,True,0,False,False,False,19.4,10,29.4
6a1052a3a9955ce94394f61b,698e259d2c63bfbc04768479,6a0d458cd4f03db64a78fefc,7,False,True,0,False,False,False,17.8,10,27.8
6a1052aba9955ce94394f646,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,20,False,True,0,False,False,False,23.0,10,33.0
6a1052b6a9955ce94394f667,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,14,False,True,0,False,False,False,20.6,10,30.6
6a112cada9955ce943952045,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,1,False,True,0,True,False,False,15.4,20,35.4
6a112cbba9955ce943952058,698e259d2c63bfbc04768479,6a101a44a9955ce94394ce5d,15,False,True,0,False,False,False,21.0,10,31.0
6a112cc8a9955ce94395207d,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,21,False,True,0,True,False,False,23.4,20,43.4
6a112cd5a9955ce9439520a4,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,36,False,True,0,False,False,False,29.4,10,39.4
6a112cdca9955ce9439520c7,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,6,False,True,0,True,False,False,17.4,20,37.4
6a112ceaa9955ce9439520f1,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,22,False,True,0,False,False,False,23.8,10,33.8
6a112d2aa9955ce943952125,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,57,False,True,0,False,False,False,37.8,10,47.8
6a112d42a9955ce943952146,698e259d2c63bfbc04768479,6a0d458cd4f03db64a78fefc,65,False,True,0,False,False,False,41.0,10,51.0
6a112d44a9955ce943952163,698e259d2c63bfbc04768479,6a0c67bed4f03db64a78af0b,14,False,True,0,False,False,False,20.6,10,30.6
6a112d49a9955ce94395218c,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,23,False,True,0,False,False,False,24.200000000000003,10,34.2
6a112d52a9955ce9439521eb,698e259d2c63bfbc04768479,6a0c67bed4f03db64a78af0b,13,False,True,0,False,False,False,20.2,10,30.2
6a112d5ea9955ce943952215,698e259d2c63bfbc04768479,6a06c0a21a9ba20ae97ce604,13,False,False,0,True,False,False,5.2,20,25.2
6a112d64a9955ce94395223d,698e259d2c63bfbc04768479,6a0b4336d382a23d66b4511e,15,False,False,0,False,False,False,6.0,10,16.0
6a112d6ca9955ce943952262,698e259d2c63bfbc04768479,6a0ad46fd382a23d66b3fe6d,44,False,False,0,False,False,False,17.6,10,27.6
6a112d6fa9955ce943952289,698e259d2c63bfbc04768479,69e38343330134cd220d9c20,17,False,False,0,False,False,False,6.800000000000001,10,16.8
6a112d73a9955ce9439522c6,698e259d2c63bfbc04768479,69e38343330134cd220d9c20,7,False,True,0,False,False,False,17.8,10,27.8
6a112d75a9955ce9439522df,698e259d2c63bfbc04768479,6a0ad46fd382a23d66b3fe6d,12,False,True,0,False,False,False,19.8,10,29.8
6a112d78a9955ce9439522fb,698e259d2c63bfbc04768479,6a0b4336d382a23d66b4511e,6,False,True,0,False,False,False,17.4,10,27.4
6a112d79a9955ce94395231a,698e259d2c63bfbc04768479,6a0ad46fd382a23d66b3fe6d,3,False,True,0,False,False,False,16.2,10,26.2
6a112d7ba9955ce94395233b,698e259d2c63bfbc04768479,69e38343330134cd220d9c20,5,False,True,0,False,False,False,17.0,10,27.0
6a112d80a9955ce943952354,698e259d2c63bfbc04768479,6a0adae0d382a23d66b425a1,25,False,False,0,False,False,False,10.0,10,20.0
6a112d86a9955ce943952376,698e259d2c63bfbc04768479,6a0823a91a9ba20ae97f0b3b,17,False,False,0,False,False,False,6.800000000000001,10,16.8
6a112d94a9955ce943952395,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,38,False,True,0,False,False,False,30.200000000000003,10,40.2
6a112d98a9955ce9439523bc,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,19,False,True,0,False,False,False,22.6,10,32.6
6a112db2a9955ce943952427,698e259d2c63bfbc04768479,6a0816641a9ba20ae97ef8a0,25,False,False,0,False,False,False,10.0,10,20.0
6a112db9a9955ce943952434,698e259d2c63bfbc04768479,6a0814ae1a9ba20ae97ee853,19,False,False,0,False,False,False,7.6000000000000005,10,17.6
6a112dbca9955ce94395245f,698e259d2c63bfbc04768479,6a0812db1a9ba20ae97ecaa8,10,False,False,0,False,False,False,4.0,10,14.0
6a112dc9a9955ce943952488,698e259d2c63bfbc04768479,6a0810b51a9ba20ae97ebb91,64,False,False,0,False,False,False,25.6,10,35.6
6a112dcca9955ce9439524b1,698e259d2c63bfbc04768479,6a070e151a9ba20ae97df094,10,False,False,0,False,False,False,4.0,10,14.0
6a112dd5a9955ce9439524d4,698e259d2c63bfbc04768479,6a06d1da1a9ba20ae97d51d9,47,False,False,0,False,False,False,18.8,10,28.8
6a112dd7a9955ce9439524fb,698e259d2c63bfbc04768479,6a06c0a21a9ba20ae97ce604,3,False,True,0,True,False,False,16.2,20,36.2
6a112ddda9955ce94395251d,698e259d2c63bfbc04768479,6a06c0371a9ba20ae97ce5be,19,False,False,0,False,False,False,7.6000000000000005,10,17.6
6a112ddfa9955ce943952539,698e259d2c63bfbc04768479,6a06c0a21a9ba20ae97ce604,3,False,True,0,True,False,False,16.2,20,36.2
6a112de0a9955ce943952555,698e259d2c63bfbc04768479,6a06c0371a9ba20ae97ce5be,3,False,True,0,False,False,False,16.2,10,26.2
6a112de2a9955ce943952581,698e259d2c63bfbc04768479,6a06c0a21a9ba20ae97ce604,1,False,True,0,True,False,False,15.4,20,35.4
6a112de4a9955ce94395258e,698e259d2c63bfbc04768479,6a06d1da1a9ba20ae97d51d9,7,False,True,0,False,False,False,17.8,10,27.8
6a112de5a9955ce9439525aa,698e259d2c63bfbc04768479,6a070e151a9ba20ae97df094,6,False,True,0,False,False,False,17.4,10,27.4
6a112de7a9955ce9439525ec,698e259d2c63bfbc04768479,6a06c0a21a9ba20ae97ce604,2,False,True,0,True,False,False,15.8,20,35.8
6a112de9a9955ce9439525fe,698e259d2c63bfbc04768479,6a06c0371a9ba20ae97ce5be,4,False,True,0,False,False,False,16.6,10,26.6
6a112deea9955ce94395261f,698e259d2c63bfbc04768479,6a06bfb11a9ba20ae97ce2b1,5,False,False,0,False,False,False,2.0,10,12.0
6a112df4a9955ce94395264a,698e259d2c63bfbc04768479,6a06be371a9ba20ae97cd7f0,17,False,False,0,False,False,False,6.800000000000001,10,16.8
6a1136c7a9955ce943952cf7,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,100,True,True,2,True,False,False,85.0,20,105.0
6a113700a9955ce943952d11,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,100,True,True,1,False,False,False,80.0,10,90.0
6a1137b3a9955ce943952ef4,698e259d2c63bfbc04768479,6a108c54a9955ce94394fb1e,16,False,False,0,False,False,False,6.4,10,16.4
6a1137b6a9955ce943952f1d,698e259d2c63bfbc04768479,6a101a44a9955ce94394ce5d,9,False,True,0,False,False,False,18.6,10,28.6
6a11396aa9955ce9439531f6,698e259d2c63bfbc04768479,6a108c54a9955ce94394fb1e,1,False,True,0,False,False,False,15.4,10,25.4
6a113974a9955ce94395321f,698e259d2c63bfbc04768479,6a108c54a9955ce94394fb1e,15,False,True,0,False,False,False,21.0,10,31.0
6a11397da9955ce943953240,698e259d2c63bfbc04768479,6a101a44a9955ce94394ce5d,30,False,True,0,False,False,False,27.0,10,37.0
6a11397fa9955ce943953270,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,3,False,True,0,True,False,False,16.2,20,36.2
6a113991a9955ce9439532c1,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,32,False,True,0,False,False,False,27.8,10,37.8
6a113993a9955ce9439532ec,698e259d2c63bfbc04768479,6a0d458cd4f03db64a78fefc,5,False,True,0,False,False,False,17.0,10,27.0
6a113995a9955ce94395330e,698e259d2c63bfbc04768479,6a0c67bed4f03db64a78af0b,9,False,True,0,False,False,False,18.6,10,28.6
6a113997a9955ce943953338,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,17,False,True,0,False,False,False,21.8,10,31.8
6a1139b3a9955ce943953392,698e259d2c63bfbc04768479,69b9a3d2d5ba7b8d34df6f90,1,False,False,0,True,False,False,0.4,20,20.4
6a1139b8a9955ce9439533af,698e259d2c63bfbc04768479,69b517aff10cd924f53e68b3,12,False,False,0,True,False,False,4.800000000000001,20,24.8
6a1139b9a9955ce9439533d7,698e259d2c63bfbc04768479,69b99950d5ba7b8d34df55f8,3,False,False,0,True,False,False,1.2000000000000002,20,21.2
6a1139bba9955ce943953408,698e259d2c63bfbc04768479,69a69a9d0a0ce3fd3a6cae83,5,False,False,0,True,False,False,2.0,20,22.0
6a1139c6a9955ce943953449,698e259d2c63bfbc04768479,6a0c5c48d4f03db64a78945a,12,False,True,0,False,False,False,19.8,10,29.8
6a1139d0a9955ce943953484,698e259d2c63bfbc04768479,6a0c158bb10aa6108036df86,1,False,False,0,False,False,False,0.4,10,10.4
6a1139d6a9955ce9439534cc,698e259d2c63bfbc04768479,6a0c158bb10aa6108036df86,10,False,True,0,False,False,False,19.0,10,29.0
6a1139dda9955ce9439534fb,698e259d2c63bfbc04768479,6a0c1a49b10aa6108036e8d0,8,False,False,0,False,False,False,3.2,10,13.2
6a1139dfa9955ce943953523,698e259d2c63bfbc04768479,6a0c158bb10aa6108036df86,4,False,True,0,False,False,False,16.6,10,26.6
6a1139e1a9955ce943953543,698e259d2c63bfbc04768479,6a0b4336d382a23d66b4511e,5,False,True,0,False,False,False,17.0,10,27.0
6a1139e2a9955ce943953568,698e259d2c63bfbc04768479,6a0adae0d382a23d66b425a1,7,False,True,0,False,False,False,17.8,10,27.8
6a1139e4a9955ce943953584,698e259d2c63bfbc04768479,6a0ad46fd382a23d66b3fe6d,10,False,True,0,False,False,False,19.0,10,29.0
6a1139f9a9955ce9439535d4,698e259d2c63bfbc04768479,6a0816641a9ba20ae97ef8a0,12,False,True,0,False,False,False,19.8,10,29.8
6a113a01a9955ce943953615,698e259d2c63bfbc04768479,69b9a3d2d5ba7b8d34df6f90,11,False,True,0,True,False,False,19.4,20,39.4
6a113a06a9955ce94395365c,698e259d2c63bfbc04768479,69a69a9d0a0ce3fd3a6cae83,4,False,True,0,True,False,False,16.6,20,36.6
6a113a0ea9955ce943953694,698e259d2c63bfbc04768479,6a0c5135d4f03db64a78773f,1,False,False,0,False,False,False,0.4,10,10.4
6a113a18a9955ce9439536ec,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,4,False,True,0,True,False,False,16.6,20,36.6
6a113a1da9955ce94395374b,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,6,False,True,0,False,False,False,17.4,10,27.4
6a113a22a9955ce94395377b,698e259d2c63bfbc04768479,6a0c55f6d4f03db64a788383,10,False,True,0,False,False,False,19.0,10,29.0
6a113a24a9955ce94395379d,698e259d2c63bfbc04768479,6a0c5135d4f03db64a78773f,11,False,True,0,False,False,False,19.4,10,29.4
6a113a27a9955ce9439537c5,698e259d2c63bfbc04768479,6a0c4c22d4f03db64a786e2d,8,False,False,0,False,False,False,3.2,10,13.2
6a113a28a9955ce9439537e8,698e259d2c63bfbc04768479,6a0c27f2cccd23326e8be29f,4,False,False,0,False,False,False,1.6,10,11.6
6a113a29a9955ce94395380e,698e259d2c63bfbc04768479,6a0c1a49b10aa6108036e8d0,3,False,True,0,False,False,False,16.2,10,26.2
6a113a2ba9955ce943953835,698e259d2c63bfbc04768479,6a0c158bb10aa6108036df86,3,False,True,0,False,False,False,16.2,10,26.2
6a113a2ca9955ce94395385e,698e259d2c63bfbc04768479,6a0b4336d382a23d66b4511e,3,False,True,0,False,False,False,16.2,10,26.2
6a113a2da9955ce943953880,698e259d2c63bfbc04768479,6a0adae0d382a23d66b425a1,5,False,True,0,False,False,False,17.0,10,27.0
6a113a2ea9955ce9439538a1,698e259d2c63bfbc04768479,6a0ad46fd382a23d66b3fe6d,6,False,True,0,False,False,False,17.4,10,27.4
6a113a2fa9955ce9439538c6,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,3,False,True,0,False,False,False,16.2,10,26.2
6a113a31a9955ce9439538ef,698e259d2c63bfbc04768479,6a0c55f6d4f03db64a788383,6,False,True,0,False,False,False,17.4,10,27.4
6a113a32a9955ce943953911,698e259d2c63bfbc04768479,6a0c5135d4f03db64a78773f,5,False,True,0,False,False,False,17.0,10,27.0
6a113a34a9955ce94395392d,698e259d2c63bfbc04768479,6a0c4c22d4f03db64a786e2d,6,False,True,0,False,False,False,17.4,10,27.4
6a113a35a9955ce943953941,698e259d2c63bfbc04768479,6a0c27f2cccd23326e8be29f,3,False,True,0,False,False,False,16.2,10,26.2
6a113a3ca9955ce943953966,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,3,False,True,0,False,False,False,16.2,10,26.2
6a113a3da9955ce943953979,698e259d2c63bfbc04768479,6a0ad46fd382a23d66b3fe6d,4,False,True,0,False,False,False,16.6,10,26.6
6a113a49a9955ce9439539c7,698e259d2c63bfbc04768479,69e73c9ee9d9e96620249058,10,False,False,0,False,False,False,4.0,10,14.0
6a113a50a9955ce943953a0a,698e259d2c63bfbc04768479,69a69a9d0a0ce3fd3a6cae83,7,False,True,0,True,False,False,17.8,20,37.8
6a113a5aa9955ce943953a52,698e259d2c63bfbc04768479,6a06be371a9ba20ae97cd7f0,23,False,True,0,False,False,False,24.200000000000003,10,34.2
6a113a66a9955ce943953a8f,698e259d2c63bfbc04768479,6a097fdfb7bb9861659c9a20,13,False,False,0,False,False,False,5.2,10,15.2
6a113a6aa9955ce943953ad7,698e259d2c63bfbc04768479,6a0b4336d382a23d66b4511e,6,False,True,0,False,False,False,17.4,10,27.4
6a113a80a9955ce943953b27,698e259d2c63bfbc04768479,6a0c55f6d4f03db64a788383,7,False,True,0,False,False,False,17.8,10,27.8
6a113a83a9955ce943953b46,698e259d2c63bfbc04768479,6a0c58c8d4f03db64a788ccd,8,False,True,0,False,False,False,18.2,10,28.2
6a113a89a9955ce943953b8e,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,4,False,True,0,False,False,False,16.6,10,26.6
6a113a92a9955ce943953bcb,698e259d2c63bfbc04768479,6a101a44a9955ce94394ce5d,7,False,True,0,False,False,False,17.8,10,27.8
6a113ab6a9955ce943953ccd,698e259d2c63bfbc04768479,69b9a3d2d5ba7b8d34df6f90,11,False,True,0,True,False,False,19.4,20,39.4
6a113ac6a9955ce943953d31,698e259d2c63bfbc04768479,69a69a9d0a0ce3fd3a6cae83,7,False,True,0,True,False,False,17.8,20,37.8
6a113ad2a9955ce943953db6,698e259d2c63bfbc04768479,69b99c44d5ba7b8d34df60eb,21,False,False,0,True,False,False,8.4,20,28.4
6a113b01a9955ce943953ec0,698e259d2c63bfbc04768479,6a09796bb7bb9861659c83dd,3,False,False,0,False,False,False,1.2000000000000002,10,11.2
6a113e94a9955ce94395407e,698e259d2c63bfbc04768479,6a101a44a9955ce94394ce5d,4,False,True,0,False,False,False,16.6,10,26.6
6a113e95a9955ce9439540b2,698e259d2c63bfbc04768479,6a0febf65ecfbb647dcf6c6f,3,False,True,0,True,False,False,16.2,20,36.2
6a113e97a9955ce9439540d8,698e259d2c63bfbc04768479,6a0efe70c5a9d08fea4c67cf,4,False,True,0,False,False,False,16.6,10,26.6
6a113e98a9955ce943954100,698e259d2c63bfbc04768479,6a0efbb6c5a9d08fea4c6025,1,False,True,0,True,False,False,15.4,20,35.4
6a113e9ba9955ce943954126,698e259d2c63bfbc04768479,6a0eee72ed25ae0d7deabbfc,4,False,True,0,False,False,False,16.6,10,26.6
6a113e9ea9955ce943954157,698e259d2c63bfbc04768479,6a0edae6ed25ae0d7deab2c8,10,False,True,0,False,False,False,19.0,10,29.0
6a113eada9955ce9439541eb,698e259d2c63bfbc04768479,69a69a9d0a0ce3fd3a6cae83,4,False,True,0,True,False,False,16.6,20,36.6
6a113eafa9955ce94395421b,698e259d2c63bfbc04768479,69b99950d5ba7b8d34df55f8,7,False,True,0,True,False,False,17.8,20,37.8
6a113eb2a9955ce943954244,698e259d2c63bfbc04768479,69b99fbed5ba7b8d34df68c7,12,False,False,0,True,False,False,4.800000000000001,20,24.8
6a113eb9a9955ce94395426b,698e259d2c63bfbc04768479,69e73c9ee9d9e96620249058,24,False,True,0,False,False,False,24.6,10,34.6
6a113ebaa9955ce943954292,698e259d2c63bfbc04768479,69f8fb9568f7e97ef441c429,9,False,False,0,True,False,False,3.6,20,23.6
6a113ebba9955ce9439542c3,698e259d2c63bfbc04768479,69ece24543cd9b163f98247f,4,False,False,0,True,False,False,1.6,20,21.6
6a113ec3a9955ce9439543e3,698e259d2c63bfbc04768479,6a0814ae1a9ba20ae97ee853,12,False,True,0,False,False,False,19.8,10,29.8
6a113ecca9955ce943954422,698e259d2c63bfbc04768479,6a0812db1a9ba20ae97ecaa8,35,False,True,0,False,False,False,29.0,10,39.0
6a113ecfa9955ce94395445c,698e259d2c63bfbc04768479,6a0810b51a9ba20ae97ebb91,9,False,True,0,False,False,False,18.6,10,28.6
6a113ed3a9955ce94395449a,698e259d2c63bfbc04768479,6a094fadb7bb9861659c71bb,7,False,False,0,False,False,False,2.8000000000000003,10,12.8
6a113edba9955ce9439544ed,698e259d2c63bfbc04768479,6a0c1a49b10aa6108036e8d0,7,False,True,0,False,False,False,17.8,10,27.8
6a113f12a9955ce943954575,698e259d2c63bfbc04768479,6a097fdfb7bb9861659c9a20,10,False,True,0,False,False,False,19.0,10,29.0
6a113f17a9955ce9439545a7,698e259d2c63bfbc04768479,6a0812db1a9ba20ae97ecaa8,8,False,True,0,False,False,False,18.2,10,28.2
6a113f1ba9955ce9439545d9,698e259d2c63bfbc04768479,6a0c1a49b10aa6108036e8d0,5,False,True,0,False,False,False,17.0,10,27.0
