_id,userId,bitId,watchedMs,totalDurationMs,watchPercent,completedWatch,rewatched,replayCount,pauseCount,soundOn,tappedProduct,scrolledToProduct,addedToCart,likedDuringWatch,sharedDuringWatch,source,deviceType,timestamp,__v
{'$oid': '6a112d86a9955ce943952376'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0823a91a9ba20ae97f0b3b'},5371,31823,17,False,False,0,0,True,{'$oid': '6a0823a91a9ba20ae97f0b3b'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:31:02.471Z'},0
{'$oid': '6a112d94a9955ce943952395'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c58c8d4f03db64a788ccd'},13682,36051,38,False,True,0,0,True,{'$oid': '6a0c58c8d4f03db64a788ccd'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:31:16.899Z'},0
{'$oid': '6a112d98a9955ce9439523bc'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c5c48d4f03db64a78945a'},2845,15006,19,False,True,0,0,True,{'$oid': '6a0c5c48d4f03db64a78945a'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:31:20.391Z'},0
{'$oid': '6a112db2a9955ce943952427'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0816641a9ba20ae97ef8a0'},14127,57654,25,False,False,0,0,True,{'$oid': '6a0816641a9ba20ae97ef8a0'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:31:46.617Z'},0
{'$oid': '6a112db9a9955ce943952434'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0814ae1a9ba20ae97ee853'},3577,18374,19,False,False,0,0,True,{'$oid': '6a0814ae1a9ba20ae97ee853'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:31:53.913Z'},0
{'$oid': '6a112dbca9955ce94395245f'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0812db1a9ba20ae97ecaa8'},1611,16051,10,False,False,0,0,True,{'$oid': '6a0812db1a9ba20ae97ecaa8'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:31:56.984Z'},0
{'$oid': '6a112dc9a9955ce943952488'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0810b51a9ba20ae97ebb91'},10942,17119,64,False,False,0,0,True,{'$oid': '6a0810b51a9ba20ae97ebb91'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:09.951Z'},0
{'$oid': '6a112dcca9955ce9439524b1'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a070e151a9ba20ae97df094'},1610,16500,10,False,False,0,0,True,{'$oid': '6a070e151a9ba20ae97df094'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:12.318Z'},0
{'$oid': '6a112dd5a9955ce9439524d4'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},7634,16138,47,False,False,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:21.662Z'},0
{'$oid': '6a112dd7a9955ce9439524fb'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0a21a9ba20ae97ce604'},1295,42978,3,False,True,0,0,True,{'$oid': '6a06c0a21a9ba20ae97ce604'},False,False,True,False,feed,android,{'$date': '2026-05-23T04:32:23.557Z'},0
{'$oid': '6a112ddda9955ce94395251d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0371a9ba20ae97ce5be'},4594,23705,19,False,False,0,0,True,{'$oid': '6a06c0371a9ba20ae97ce5be'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:29.66Z'},0
{'$oid': '6a112ddfa9955ce943952539'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0a21a9ba20ae97ce604'},1330,42978,3,False,True,0,0,True,{'$oid': '6a06c0a21a9ba20ae97ce604'},False,False,True,False,feed,android,{'$date': '2026-05-23T04:32:31.469Z'},0
{'$oid': '6a112de0a9955ce943952555'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0371a9ba20ae97ce5be'},826,23705,3,False,True,0,0,True,{'$oid': '6a06c0371a9ba20ae97ce5be'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:32.892Z'},0
{'$oid': '6a112de2a9955ce943952581'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0a21a9ba20ae97ce604'},578,42978,1,False,True,0,0,True,{'$oid': '6a06c0a21a9ba20ae97ce604'},False,False,True,False,feed,android,{'$date': '2026-05-23T04:32:34.141Z'},0
{'$oid': '6a112de4a9955ce94395258e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06d1da1a9ba20ae97d51d9'},1187,16138,7,False,True,0,0,True,{'$oid': '6a06d1da1a9ba20ae97d51d9'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:36.261Z'},0
{'$oid': '6a112de5a9955ce9439525aa'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a070e151a9ba20ae97df094'},928,16500,6,False,True,0,0,True,{'$oid': '6a070e151a9ba20ae97df094'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:37.916Z'},0
{'$oid': '6a112de7a9955ce9439525ec'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0a21a9ba20ae97ce604'},763,42978,2,False,True,0,0,True,{'$oid': '6a06c0a21a9ba20ae97ce604'},False,False,True,False,feed,android,{'$date': '2026-05-23T04:32:39.669Z'},0
{'$oid': '6a112de9a9955ce9439525fe'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06c0371a9ba20ae97ce5be'},870,23705,4,False,True,0,0,True,{'$oid': '6a06c0371a9ba20ae97ce5be'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:41.245Z'},0
{'$oid': '6a112deea9955ce94395261f'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06bfb11a9ba20ae97ce2b1'},3810,78667,5,False,False,0,0,True,{'$oid': '6a06bfb11a9ba20ae97ce2b1'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:46.197Z'},0
{'$oid': '6a112df4a9955ce94395264a'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06be371a9ba20ae97cd7f0'},4022,24239,17,False,False,0,0,True,{'$oid': '6a06be371a9ba20ae97cd7f0'},False,False,False,False,feed,android,{'$date': '2026-05-23T04:32:52.07Z'},0
{'$oid': '6a1136c7a9955ce943952cf7'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0febf65ecfbb647dcf6c6f'},53866,53866,100,True,True,2,0,True,{'$oid': '6a0febf65ecfbb647dcf6c6f'},False,False,True,False,feed,android,{'$date': '2026-05-23T05:10:31.14Z'},0
{'$oid': '6a113700a9955ce943952d11'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0efe70c5a9d08fea4c67cf'},31517,31517,100,True,True,1,0,True,{'$oid': '6a0efe70c5a9d08fea4c67cf'},False,False,False,False,feed,android,{'$date': '2026-05-23T05:11:28.828Z'},0
{'$oid': '6a1137b3a9955ce943952ef4'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a108c54a9955ce94394fb1e'},4913,30333,16,False,False,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:14:27.122Z'},0
{'$oid': '6a1137b6a9955ce943952f1d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a101a44a9955ce94394ce5d'},2603,30300,9,False,True,0,0,True,{'$oid': '6a101a44a9955ce94394ce5d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:14:30.655Z'},0
{'$oid': '6a11396aa9955ce9439531f6'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a108c54a9955ce94394fb1e'},430,30333,1,False,True,0,0,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:21:46.119Z'},0
{'$oid': '6a113974a9955ce94395321f'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a108c54a9955ce94394fb1e'},4431,30333,15,False,True,0,1,True,{'$oid': '6a108c54a9955ce94394fb1e'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:21:56.067Z'},0
{'$oid': '6a11397da9955ce943953240'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a101a44a9955ce94394ce5d'},9167,30300,30,False,True,0,0,True,{'$oid': '6a101a44a9955ce94394ce5d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:22:05.697Z'},0
{'$oid': '6a11397fa9955ce943953270'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0febf65ecfbb647dcf6c6f'},1732,53866,3,False,True,0,0,True,{'$oid': '6a0febf65ecfbb647dcf6c6f'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:22:07.6Z'},0
{'$oid': '6a113991a9955ce9439532c1'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0edae6ed25ae0d7deab2c8'},10230,31484,32,False,True,0,0,True,{'$oid': '6a0edae6ed25ae0d7deab2c8'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:22:25.283Z'},0
{'$oid': '6a113993a9955ce9439532ec'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0d458cd4f03db64a78fefc'},1877,35200,5,False,True,0,0,True,{'$oid': '6a0d458cd4f03db64a78fefc'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:22:27.43Z'},0
{'$oid': '6a113995a9955ce94395330e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c67bed4f03db64a78af0b'},1355,15633,9,False,True,0,0,True,{'$oid': '6a0c67bed4f03db64a78af0b'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:22:29.043Z'},0
{'$oid': '6a113997a9955ce943953338'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c5c48d4f03db64a78945a'},2504,15000,17,False,True,0,0,True,{'$oid': '6a0c5c48d4f03db64a78945a'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:22:31.778Z'},0
{'$oid': '6a1139b3a9955ce943953392'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b9a3d2d5ba7b8d34df6f90'},175,17100,1,False,False,0,0,True,{'$oid': '69b9a3d2d5ba7b8d34df6f90'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:22:59.027Z'},0
{'$oid': '6a1139b8a9955ce9439533af'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b517aff10cd924f53e68b3'},2692,22731,12,False,False,0,0,True,{'$oid': '69b517aff10cd924f53e68b3'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:23:04.226Z'},0
{'$oid': '6a1139b9a9955ce9439533d7'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b99950d5ba7b8d34df55f8'},909,30133,3,False,False,0,0,True,{'$oid': '69b99950d5ba7b8d34df55f8'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:23:05.324Z'},0
{'$oid': '6a1139bba9955ce943953408'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},1424,25945,5,False,False,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:23:07.903Z'},0
{'$oid': '6a1139c6a9955ce943953449'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c5c48d4f03db64a78945a'},1754,15000,12,False,True,0,0,True,{'$oid': '6a0c5c48d4f03db64a78945a'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:23:18.513Z'},0
{'$oid': '6a1139d0a9955ce943953484'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c158bb10aa6108036df86'},210,33700,1,False,False,0,0,True,{'$oid': '6a0c158bb10aa6108036df86'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:23:28.708Z'},0
{'$oid': '6a1139d6a9955ce9439534cc'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c158bb10aa6108036df86'},3279,33700,10,False,True,0,0,True,{'$oid': '6a0c158bb10aa6108036df86'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:23:34.892Z'},0
{'$oid': '6a1139dda9955ce9439534fb'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c1a49b10aa6108036e8d0'},2967,39200,8,False,False,0,0,True,{'$oid': '6a0c1a49b10aa6108036e8d0'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:23:41.992Z'},0
{'$oid': '6a1139dfa9955ce943953523'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c158bb10aa6108036df86'},1204,33700,4,False,True,0,0,True,{'$oid': '6a0c158bb10aa6108036df86'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:23:43.708Z'},0
{'$oid': '6a1139e1a9955ce943953543'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0b4336d382a23d66b4511e'},1598,30162,5,False,True,0,0,True,{'$oid': '6a0b4336d382a23d66b4511e'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:23:45.315Z'},0
{'$oid': '6a1139e2a9955ce943953568'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0adae0d382a23d66b425a1'},1411,19191,7,False,True,0,0,True,{'$oid': '6a0adae0d382a23d66b425a1'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:23:46.929Z'},0
{'$oid': '6a1139e4a9955ce943953584'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0ad46fd382a23d66b3fe6d'},1624,16804,10,False,True,0,0,True,{'$oid': '6a0ad46fd382a23d66b3fe6d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:23:48.827Z'},0
{'$oid': '6a1139f9a9955ce9439535d4'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0816641a9ba20ae97ef8a0'},6951,57606,12,False,True,0,0,True,{'$oid': '6a0816641a9ba20ae97ef8a0'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:09.396Z'},0
{'$oid': '6a113a01a9955ce943953615'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b9a3d2d5ba7b8d34df6f90'},1928,17100,11,False,True,0,0,True,{'$oid': '69b9a3d2d5ba7b8d34df6f90'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:24:17.364Z'},0
{'$oid': '6a113a06a9955ce94395365c'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},1092,25945,4,False,True,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:24:22.651Z'},0
{'$oid': '6a113a0ea9955ce943953694'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c5135d4f03db64a78773f'},123,22917,1,False,False,0,0,True,{'$oid': '6a0c5135d4f03db64a78773f'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:30.905Z'},0
{'$oid': '6a113a18a9955ce9439536ec'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0efbb6c5a9d08fea4c6025'},3193,81133,4,False,True,0,0,True,{'$oid': '6a0efbb6c5a9d08fea4c6025'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:24:40.312Z'},0
{'$oid': '6a113a1da9955ce94395374b'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0edae6ed25ae0d7deab2c8'},1846,31484,6,False,True,0,0,True,{'$oid': '6a0edae6ed25ae0d7deab2c8'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:45.792Z'},0
{'$oid': '6a113a22a9955ce94395377b'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c55f6d4f03db64a788383'},1474,15019,10,False,True,0,0,True,{'$oid': '6a0c55f6d4f03db64a788383'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:50.102Z'},0
{'$oid': '6a113a24a9955ce94395379d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c5135d4f03db64a78773f'},2412,22917,11,False,True,0,0,True,{'$oid': '6a0c5135d4f03db64a78773f'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:52.835Z'},0
{'$oid': '6a113a27a9955ce9439537c5'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c4c22d4f03db64a786e2d'},1842,22708,8,False,False,0,0,True,{'$oid': '6a0c4c22d4f03db64a786e2d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:55.039Z'},0
{'$oid': '6a113a28a9955ce9439537e8'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c27f2cccd23326e8be29f'},1149,31834,4,False,False,0,0,True,{'$oid': '6a0c27f2cccd23326e8be29f'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:56.336Z'},0
{'$oid': '6a113a29a9955ce94395380e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c1a49b10aa6108036e8d0'},1151,39200,3,False,True,0,0,True,{'$oid': '6a0c1a49b10aa6108036e8d0'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:57.741Z'},0
{'$oid': '6a113a2ba9955ce943953835'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c158bb10aa6108036df86'},1053,33700,3,False,True,0,0,True,{'$oid': '6a0c158bb10aa6108036df86'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:24:59.056Z'},0
{'$oid': '6a113a2ca9955ce94395385e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0b4336d382a23d66b4511e'},955,30162,3,False,True,0,0,True,{'$oid': '6a0b4336d382a23d66b4511e'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:00.338Z'},0
{'$oid': '6a113a2da9955ce943953880'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0adae0d382a23d66b425a1'},963,19191,5,False,True,0,0,True,{'$oid': '6a0adae0d382a23d66b425a1'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:01.513Z'},0
{'$oid': '6a113a2ea9955ce9439538a1'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0ad46fd382a23d66b3fe6d'},931,16804,6,False,True,0,0,True,{'$oid': '6a0ad46fd382a23d66b3fe6d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:02.724Z'},0
{'$oid': '6a113a2fa9955ce9439538c6'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c58c8d4f03db64a788ccd'},946,36033,3,False,True,0,0,True,{'$oid': '6a0c58c8d4f03db64a788ccd'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:03.94Z'},0
{'$oid': '6a113a31a9955ce9439538ef'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c55f6d4f03db64a788383'},962,15019,6,False,True,0,0,True,{'$oid': '6a0c55f6d4f03db64a788383'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:05.177Z'},0
{'$oid': '6a113a32a9955ce943953911'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c5135d4f03db64a78773f'},1082,22917,5,False,True,0,0,True,{'$oid': '6a0c5135d4f03db64a78773f'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:06.554Z'},0
{'$oid': '6a113a34a9955ce94395392d'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c4c22d4f03db64a786e2d'},1344,22708,6,False,True,0,0,True,{'$oid': '6a0c4c22d4f03db64a786e2d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:08.183Z'},0
{'$oid': '6a113a35a9955ce943953941'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c27f2cccd23326e8be29f'},980,31834,3,False,True,0,0,True,{'$oid': '6a0c27f2cccd23326e8be29f'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:09.403Z'},0
{'$oid': '6a113a3ca9955ce943953966'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c58c8d4f03db64a788ccd'},1139,36033,3,False,True,0,0,True,{'$oid': '6a0c58c8d4f03db64a788ccd'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:16.18Z'},0
{'$oid': '6a113a3da9955ce943953979'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0ad46fd382a23d66b3fe6d'},751,16804,4,False,True,0,0,True,{'$oid': '6a0ad46fd382a23d66b3fe6d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:17.141Z'},0
{'$oid': '6a113a49a9955ce9439539c7'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69e73c9ee9d9e96620249058'},2704,26233,10,False,False,0,0,True,{'$oid': '69e73c9ee9d9e96620249058'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:29.155Z'},0
{'$oid': '6a113a50a9955ce943953a0a'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},1796,25945,7,False,True,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:25:36.653Z'},0
{'$oid': '6a113a5aa9955ce943953a52'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a06be371a9ba20ae97cd7f0'},5692,24239,23,False,True,0,0,True,{'$oid': '6a06be371a9ba20ae97cd7f0'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:46.184Z'},0
{'$oid': '6a113a66a9955ce943953a8f'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a097fdfb7bb9861659c9a20'},4124,31461,13,False,False,0,0,True,{'$oid': '6a097fdfb7bb9861659c9a20'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:25:58.397Z'},0
{'$oid': '6a113a6aa9955ce943953ad7'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0b4336d382a23d66b4511e'},1689,30162,6,False,True,0,0,True,{'$oid': '6a0b4336d382a23d66b4511e'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:26:02.359Z'},0
{'$oid': '6a113a80a9955ce943953b27'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c55f6d4f03db64a788383'},1123,15019,7,False,True,0,0,True,{'$oid': '6a0c55f6d4f03db64a788383'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:26:24.47Z'},0
{'$oid': '6a113a83a9955ce943953b46'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0c58c8d4f03db64a788ccd'},2765,36033,8,False,True,0,0,True,{'$oid': '6a0c58c8d4f03db64a788ccd'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:26:27.488Z'},0
{'$oid': '6a113a89a9955ce943953b8e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0efe70c5a9d08fea4c67cf'},1311,31517,4,False,True,0,0,True,{'$oid': '6a0efe70c5a9d08fea4c67cf'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:26:33.131Z'},0
{'$oid': '6a113a92a9955ce943953bcb'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a101a44a9955ce94394ce5d'},2075,30300,7,False,True,0,0,True,{'$oid': '6a101a44a9955ce94394ce5d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:26:42.473Z'},0
{'$oid': '6a113ab6a9955ce943953ccd'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b9a3d2d5ba7b8d34df6f90'},1826,17100,11,False,True,0,0,True,{'$oid': '69b9a3d2d5ba7b8d34df6f90'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:27:18.345Z'},0
{'$oid': '6a113ac6a9955ce943953d31'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},1881,25945,7,False,True,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:27:34.038Z'},0
{'$oid': '6a113ad2a9955ce943953db6'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b99c44d5ba7b8d34df60eb'},3177,15445,21,False,False,0,0,True,{'$oid': '69b99c44d5ba7b8d34df60eb'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:27:46.58Z'},0
{'$oid': '6a113b01a9955ce943953ec0'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a09796bb7bb9861659c83dd'},668,20672,3,False,False,0,1,True,{'$oid': '6a09796bb7bb9861659c83dd'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:28:33.691Z'},0
{'$oid': '6a113e94a9955ce94395407e'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a101a44a9955ce94394ce5d'},1332,30300,4,False,True,0,0,True,{'$oid': '6a101a44a9955ce94394ce5d'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:43:48.162Z'},0
{'$oid': '6a113e95a9955ce9439540b2'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0febf65ecfbb647dcf6c6f'},1482,53866,3,False,True,0,0,True,{'$oid': '6a0febf65ecfbb647dcf6c6f'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:43:49.875Z'},0
{'$oid': '6a113e97a9955ce9439540d8'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0efe70c5a9d08fea4c67cf'},1354,31517,4,False,True,0,0,True,{'$oid': '6a0efe70c5a9d08fea4c67cf'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:43:51.626Z'},0
{'$oid': '6a113e98a9955ce943954100'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0efbb6c5a9d08fea4c6025'},1091,81133,1,False,True,0,0,True,{'$oid': '6a0efbb6c5a9d08fea4c6025'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:43:52.98Z'},0
{'$oid': '6a113e9ba9955ce943954126'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0eee72ed25ae0d7deabbfc'},2006,53960,4,False,True,0,0,True,{'$oid': '6a0eee72ed25ae0d7deabbfc'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:43:55.227Z'},0
{'$oid': '6a113e9ea9955ce943954157'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '6a0edae6ed25ae0d7deab2c8'},3070,31484,10,False,True,0,0,True,{'$oid': '6a0edae6ed25ae0d7deab2c8'},False,False,False,False,feed,ios,{'$date': '2026-05-23T05:43:58.511Z'},0
{'$oid': '6a113eada9955ce9439541eb'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69a69a9d0a0ce3fd3a6cae83'},1155,25945,4,False,True,0,0,True,{'$oid': '69a69a9d0a0ce3fd3a6cae83'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:44:13.043Z'},0
{'$oid': '6a113eafa9955ce94395421b'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b99950d5ba7b8d34df55f8'},2167,30133,7,False,True,0,0,True,{'$oid': '69b99950d5ba7b8d34df55f8'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:44:15.382Z'},0
{'$oid': '6a113eb2a9955ce943954244'},{'$oid': '698e259d2c63bfbc04768479'},{'$oid': '69b99fbed5ba7b8d34df68c7'},2778,23343,12,False,False,0,0,True,{'$oid': '69b99fbed5ba7b8d34df68c7'},False,False,True,False,feed,ios,{'$date': '2026-05-23T05:44:18.469Z'},0
